Load environment configuration
/tmp/appsmith/www /opt/appsmith
/opt/appsmith
192.168.65.1 - - [07/Dec/2023:03:21:41 +0000] "GET /api/v1/users/photo/undefined HTTP/1.1" 502 552 "http://localhost:8080/app/appsmith/student-home-6570b92afc074a681b6f25b6/edit?branch=newbranch" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
192.168.65.1 - - [07/Dec/2023:03:21:53 +0000] "GET /pageService.js HTTP/1.1" 304 0 "http://localhost:8080/pageService.js" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
192.168.65.1 - - [07/Dec/2023:03:21:54 +0000] "GET /api/v1/users/me HTTP/1.1" 200 355 "http://localhost:8080/app/appsmith/page1-656fa21135f0045611dfdddb/edit?branch=master" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
192.168.65.1 - - [07/Dec/2023:03:21:54 +0000] "GET /api/v1/pages?pageId=656fa21135f0045611dfdddb&mode=EDIT HTTP/1.1" 200 636 "http://localhost:8080/app/appsmith/page1-656fa21135f0045611dfdddb/edit?branch=master" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
192.168.65.1 - - [07/Dec/2023:03:21:54 +0000] "POST /api/v1/usage-pulse HTTP/1.1" 201 76 "http://localhost:8080/app/appsmith/page1-656fa21135f0045611dfdddb/edit?branch=master" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
192.168.65.1 - - [07/Dec/2023:03:21:54 +0000] "GET /api/v1/libraries/656fa21035f0045611dfddd9 HTTP/1.1" 200 101 "http://localhost:8080/app/appsmith/page1-656fa21135f0045611dfdddb/edit?branch=master" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
192.168.65.1 - - [07/Dec/2023:03:21:54 +0000] "GET /api/v1/pages/656fa21135f0045611dfdddb HTTP/1.1" 200 525 "http://localhost:8080/app/appsmith/page1-656fa21135f0045611dfdddb/edit?branch=master" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
192.168.65.1 - - [07/Dec/2023:03:21:54 +0000] "GET /api/v1/collections/actions?applicationId=656fa21035f0045611dfddd9 HTTP/1.1" 200 101 "http://localhost:8080/app/appsmith/page1-656fa21135f0045611dfdddb/edit?branch=master" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
192.168.65.1 - - [07/Dec/2023:03:21:54 +0000] "GET /api/v1/themes/applications/656fa21035f0045611dfddd9/current?mode=EDIT HTTP/1.1" 200 1459 "http://localhost:8080/app/appsmith/page1-656fa21135f0045611dfdddb/edit?branch=master" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
192.168.65.1 - - [07/Dec/2023:03:21:54 +0000] "GET /api/v1/themes/applications/656fa21035f0045611dfddd9 HTTP/1.1" 200 5276 "http://localhost:8080/app/appsmith/page1-656fa21135f0045611dfdddb/edit?branch=master" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
192.168.65.1 - - [07/Dec/2023:03:21:54 +0000] "GET /api/v1/workspaces/656fa1a535f0045611dfddcf/members HTTP/1.1" 200 307 "http://localhost:8080/app/appsmith/page1-656fa21135f0045611dfdddb/edit?branch=master" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
192.168.65.1 - - [07/Dec/2023:03:21:54 +0000] "GET /api/v1/applications/snapshot/656fa21035f0045611dfddd9 HTTP/1.1" 200 129 "http://localhost:8080/app/appsmith/page1-656fa21135f0045611dfdddb/edit?branch=master" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
192.168.65.1 - - [07/Dec/2023:03:21:54 +0000] "GET /api/v1/actions?applicationId=656fa21035f0045611dfddd9 HTTP/1.1" 200 101 "http://localhost:8080/app/appsmith/page1-656fa21135f0045611dfdddb/edit?branch=master" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
192.168.65.1 - - [07/Dec/2023:03:21:54 +0000] "GET /api/v1/datasources?workspaceId=656fa1a535f0045611dfddcf HTTP/1.1" 200 101 "http://localhost:8080/app/appsmith/page1-656fa21135f0045611dfdddb/edit?branch=master" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
192.168.65.1 - - [07/Dec/2023:03:21:54 +0000] "GET /api/v1/pages/656fa21135f0045611dfdddb HTTP/1.1" 200 525 "http://localhost:8080/app/appsmith/page1-656fa21135f0045611dfdddb/edit?branch=master" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
192.168.65.1 - - [07/Dec/2023:03:21:54 +0000] "GET /api/v1/plugins?workspaceId=656fa1a535f0045611dfddcf HTTP/1.1" 200 23958 "http://localhost:8080/app/appsmith/page1-656fa21135f0045611dfdddb/edit?branch=master" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
192.168.65.1 - - [07/Dec/2023:03:21:54 +0000] "GET /api/v1/datasources/mocks HTTP/1.1" 200 202 "http://localhost:8080/app/appsmith/page1-656fa21135f0045611dfdddb/edit?branch=master" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
192.168.65.1 - - [07/Dec/2023:03:21:54 +0000] "GET /api/v1/plugins/656fa12035f0045611dfdda4/form HTTP/1.1" 200 1031 "http://localhost:8080/app/appsmith/page1-656fa21135f0045611dfdddb/edit?branch=master" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
192.168.65.1 - - [07/Dec/2023:03:21:54 +0000] "GET /api/v1/plugins/656fa12235f0045611dfddc6/form HTTP/1.1" 200 1974 "http://localhost:8080/app/appsmith/page1-656fa21135f0045611dfdddb/edit?branch=master" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
192.168.65.1 - - [07/Dec/2023:03:21:55 +0000] "GET /api/v1/git/status/app/656fa21035f0045611dfddd9?compareRemote=true HTTP/1.1" 500 275 "http://localhost:8080/app/appsmith/page1-656fa21135f0045611dfdddb/edit?branch=master" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
192.168.65.1 - - [07/Dec/2023:03:21:55 +0000] "GET /api/v1/git/branch/app/656fa21035f0045611dfddd9? HTTP/1.1" 200 189 "http://localhost:8080/app/appsmith/page1-656fa21135f0045611dfdddb/edit?branch=master" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
192.168.65.1 - - [07/Dec/2023:03:21:55 +0000] "GET /api/v1/git/branch/app/656fa21035f0045611dfddd9/protected HTTP/1.1" 200 101 "http://localhost:8080/app/appsmith/page1-656fa21135f0045611dfdddb/edit?branch=master" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
192.168.65.1 - - [07/Dec/2023:03:21:55 +0000] "GET /api/v1/workspaces/656fa1a535f0045611dfddcf HTTP/1.1" 200 547 "http://localhost:8080/app/appsmith/page1-656fa21135f0045611dfdddb/edit?branch=master" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
192.168.65.1 - - [07/Dec/2023:03:21:55 +0000] "GET /api/v1/plugins/default/icons HTTP/1.1" 200 817 "http://localhost:8080/app/appsmith/page1-656fa21135f0045611dfdddb/edit?branch=master" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
192.168.65.1 - - [07/Dec/2023:03:21:55 +0000] "GET /api/v1/workspaces/656fa1a535f0045611dfddcf HTTP/1.1" 200 547 "http://localhost:8080/app/appsmith/page1-656fa21135f0045611dfdddb/edit?branch=master" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
192.168.65.1 - - [07/Dec/2023:03:21:55 +0000] "GET /api/v1/app-templates/filters HTTP/1.1" 200 1066 "http://localhost:8080/app/appsmith/page1-656fa21135f0045611dfdddb/edit?branch=master" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
192.168.65.1 - - [07/Dec/2023:03:22:03 +0000] "GET /api/v1/git/checkout-branch/app/656fa21035f0045611dfddd9?branchName=newbranch HTTP/1.1" 200 705 "http://localhost:8080/app/appsmith/page1-656fa21135f0045611dfdddb/edit?branch=master" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
192.168.65.1 - - [07/Dec/2023:03:22:03 +0000] "GET /api/v1/pages?pageId=656fa21135f0045611dfdddb&mode=EDIT HTTP/1.1" 200 815 "http://localhost:8080/app/appsmith/page1-656fa21135f0045611dfdddb/edit?branch=newbranch" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
192.168.65.1 - - [07/Dec/2023:03:22:03 +0000] "GET /api/v1/libraries/656fa21035f0045611dfddd9 HTTP/1.1" 200 101 "http://localhost:8080/app/appsmith/home-656fa21135f0045611dfdddb/edit?branch=newbranch" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
192.168.65.1 - - [07/Dec/2023:03:22:03 +0000] "GET /api/v1/pages/656fa21135f0045611dfdddb HTTP/1.1" 200 1809 "http://localhost:8080/app/appsmith/home-656fa21135f0045611dfdddb/edit?branch=newbranch" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
192.168.65.1 - - [07/Dec/2023:03:22:03 +0000] "GET /api/v1/themes/applications/656fa21035f0045611dfddd9 HTTP/1.1" 200 5276 "http://localhost:8080/app/appsmith/home-656fa21135f0045611dfdddb/edit?branch=newbranch" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
192.168.65.1 - - [07/Dec/2023:03:22:03 +0000] "GET /api/v1/themes/applications/656fa21035f0045611dfddd9/current?mode=EDIT HTTP/1.1" 200 1459 "http://localhost:8080/app/appsmith/home-656fa21135f0045611dfdddb/edit?branch=newbranch" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
192.168.65.1 - - [07/Dec/2023:03:22:03 +0000] "GET /api/v1/applications/snapshot/656fa21035f0045611dfddd9 HTTP/1.1" 200 129 "http://localhost:8080/app/appsmith/home-656fa21135f0045611dfdddb/edit?branch=newbranch" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
192.168.65.1 - - [07/Dec/2023:03:22:04 +0000] "GET /api/v1/collections/actions?applicationId=656fa21035f0045611dfddd9 HTTP/1.1" 200 974 "http://localhost:8080/app/appsmith/home-656fa21135f0045611dfdddb/edit?branch=newbranch" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
192.168.65.1 - - [07/Dec/2023:03:22:04 +0000] "GET /api/v1/actions?applicationId=656fa21035f0045611dfddd9 HTTP/1.1" 200 2132 "http://localhost:8080/app/appsmith/home-656fa21135f0045611dfdddb/edit?branch=newbranch" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
192.168.65.1 - - [07/Dec/2023:03:22:04 +0000] "GET /api/v1/datasources?workspaceId=656fa1a535f0045611dfddcf HTTP/1.1" 200 101 "http://localhost:8080/app/appsmith/home-656fa21135f0045611dfdddb/edit?branch=newbranch" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
